date,x,y,z,vx,vy,vz
A.D. 2022-Apr-06 00:00:00.0000,0.4514548542186596,-1.346773251358349,-0.03929947088597542,0.01379491674351583,0.00565083594481308,-0.0002199589076906627
A.D. 2022-Apr-07 00:00:00.0000,0.4652262393055187,-1.341053013279492,-0.03951739801926019,0.01374760045952345,0.005789588808256438,-0.0002158902366892003
A.D. 2022-Apr-08 00:00:00.0000,0.4789495491443063,-1.335194179760289,-0.0397312411716842,0.01369876620300022,0.005928023707280117,-0.0002117909969209595
A.D. 2022-Apr-09 00:00:00.0000,0.4926232657617204,-1.329197078128853,-0.03994096997011664,0.01364841402948097,0.006066121882328919,-0.0002076615878920583
A.D. 2022-Apr-10 00:00:00.0000,0.5062458713649083,-1.32306205451192,-0.04014655444034842,0.013596544255916,0.006203864503769673,-0.0002035024129404531
A.D. 2022-Apr-11 00:00:00.0000,0.5198158486128611,-1.316789473910101,-0.04034796501538115,0.01354315746284626,0.006341232673606021,-0.0001993138789671758
A.D. 2022-Apr-12 00:00:00.0000,0.533331680889353,-1.310379720269069,-0.04054517254320137,0.01348825450274208,0.006478207418956997,-0.0001950963997542085
A.D. 2022-Apr-13 00:00:00.0000,0.5467918525783387,-1.303833196545472,-0.04073814829440572,0.01343183651009726,0.006614769689644175,-0.0001908504000775815
A.D. 2022-Apr-14 00:00:00.0000,0.5601948493430218,-1.297150324767567,-0.04092686397028,0.01337390490599516,0.006750900370158176,-0.0001865763163275092
A.D. 2022-Apr-15 00:00:00.0000,0.5735391584082462,-1.29033154609171,-0.04111129171127863,0.01331446139798266,0.006886580296880516,-0.0001822745944170888
A.D. 2022-Apr-16 00:00:00.0000,0.5868232688446895,-1.283377320855151,-0.04129140410526237,0.01325350798100359,0.007021790267966616,-0.0001779456885887831
A.D. 2022-Apr-17 00:00:00.0000,0.6000456718542565,-1.276288128624063,-0.04146717419513742,0.01319104693759422,0.007156511043828403,-0.0001735900605733673
A.D. 2022-Apr-18 00:00:00.0000,0.6132048610576577,-1.269064468235929,-0.04163857548625957,0.01312708083363618,0.007290723343621935,-0.0001692081770119742
A.D. 2022-Apr-19 00:00:00.0000,0.6262993327853305,-1.261706857837043,-0.04180558195419698,0.01306161251624424,0.007424407843126917,-0.0001648005077463814
A.D. 2022-Apr-20 00:00:00.0000,0.6393275863715694,-1.254215834916321,-0.04196816805290764,0.01299464512342335,0.007557545178481209,-0.00016036752919831
A.D. 2022-Apr-21 00:00:00.0000,0.6522881244508067,-1.246591956334974,-0.04212630872286102,0.01292618209922197,0.007690115956703782,-0.0001559097299686049
A.D. 2022-Apr-22 00:00:00.0000,0.6651794532555242,-1.238835798350129,-0.04227997939876268,0.01285622719922699,0.007822100766279707,-0.0001514276120602059
A.D. 2022-Apr-23 00:00:00.0000,0.6780000829164612,-1.230947956631559,-0.04242915601715907,0.01278478448487367,0.007953480184577897,-0.0001469216871437604
A.D. 2022-Apr-24 00:00:00.0000,0.6907485277656995,-1.222929046272563,-0.04257381502432667,0.01271185831651151,0.008084234786169452,-0.0001423924721340261
A.D. 2022-Apr-25 00:00:00.0000,0.7034233066417968,-1.214779701796207,-0.04271393338424372,0.01263745335167031,0.008214345150253951,-0.0001378404872023534
A.D. 2022-Apr-26 00:00:00.0000,0.7160229431956385,-1.206500577156661,-0.04284948858609263,0.0125615745483809,0.00834379185970176,-0.000133266256786701
A.D. 2022-Apr-27 00:00:00.0000,0.7285459661970579,-1.198092345734282,-0.04298045865128612,0.01248422717178623,0.008472555494618209,-0.000128670312737894
A.D. 2022-Apr-28 00:00:00.0000,0.7409909098435772,-1.1895557003239,-0.04310682214066073,0.01240541680103582,0.008600616636039818,-0.0001240531971688221
A.D. 2022-Apr-29 00:00:00.0000,0.7533563140717044,-1.180891353116991,-0.04322855816217978,0.01232514933203449,0.008727955883849474,-0.000119415462417882
A.D. 2022-Apr-30 00:00:00.0000,0.765640724869426,-1.172100035678539,-0.04334564637866067,0.01224343097726906,0.00885455387426847,-0.0001147576695871237
